Unnamed: 0,title,time,url,author
1805,Ulis Hits Game-Winner To Send Suns To Semis In 82-81 Win,"July 16, 2016",http://global.nba.com/news/ulis-hits-game-winner-to-send-suns-to-semis-in-82-81-win/,NBA News
1806,"T-Wolves Come Back To Beat Raptors, 81-79","July 16, 2016",http://global.nba.com/news/t-wolves-come-back-to-beat-raptors-81-79/,NBA News
1807,Warriors Legend and Hall of Famer Nate Thurmond Passes Away at Age of 74,"July 16, 2016",http://global.nba.com/news/warriors-legend-and-hall-of-famer-nate-thurmond-passes-away-at-age-of-74/,NBA News
1808,Summer League Standouts: Day 8 In Las Vegas,"July 16, 2016",http://global.nba.com/news/summer-league-standouts-day-8-in-las-vegas-2/,NBA News
1809,An Uncertain Future For Wolves Great Garnett,"July 16, 2016",http://global.nba.com/news/an-uncertain-future-for-wolves-great-garnett-2/,NBA News
1810,Morning Shootaround – 16 July: Early Reviews Of Dario Saric,"July 16, 2016",http://global.nba.com/news/morning-shootaround-16-july-early-reviews-of-dario-saric/,NBA News
1811,"Jazz Edge Hot-Shooting Lakers, 92-88","July 16, 2016",http://global.nba.com/news/jazz-edge-hot-shooting-lakers-92-88/,NBA News
1812,Sixers Grind Out 74-66 Win Over Heat,"July 15, 2016",http://global.nba.com/news/sixers-grind-out-74-66-win-over-heat/,NBA News
1813,Hawks Dominate Down Low In 89-79 Victory Over The Grizzlies,"July 15, 2016",http://global.nba.com/news/hawks-dominate-down-low-in-89-79-victory-over-the-grizzlies/,NBA News
1814,Rockets Escape In 92-89 Win Over Bucks,"July 15, 2016",http://global.nba.com/news/rockets-escape-in-92-89-win-over-bucks/,NBA News
1815,Blazers Hold Off Celtics For 80-75 Win,"July 15, 2016",http://global.nba.com/news/blazers-hold-off-celtics-for-80-75-win/,NBA News
1816,"D-League Select Pull Away In Second Half To Defeat Pelicans, 88-76","July 15, 2016",http://global.nba.com/news/d-league-select-pull-away-in-second-half-to-defeat-pelicans-88-76/,NBA News
1817,Spurs Upend Kings 90-86 In OT In Both Team’s Summer League Finale,"July 15, 2016",http://global.nba.com/news/spurs-upend-kings-90-86-in-ot-in-both-teams-summer-league-finale/,NBA News
1818,Sixers Sign Forward Dario Saric,"July 15, 2016",http://global.nba.com/news/sixers-sign-forward-dario-saric/,NBA News
1819,Mavericks Sign Brussino,"July 15, 2016",http://global.nba.com/news/mavericks-sign-brussino/,NBA News
1820,Morning Shootaround: Iguodala Says Thunder Should Have Won 2016 Title,"July 15, 2016",http://global.nba.com/news/morning-shootaround-iguodala-says-thunder-should-have-won-2016-title/,NBA News
1821,The Summer of Whiteside,"July 15, 2016",http://global.nba.com/news/the-summer-of-whiteside/,Couper Moorhead
1822,"Cavs Rally To Knock Off Lakers, 88-80","July 15, 2016",http://global.nba.com/news/cavs-rally-to-knock-off-lakers-88-80/,NBA News
1823,"Raptors Stronger Down the Stretch, Beat Warriors, 75-69","July 15, 2016",http://global.nba.com/news/raptors-stronger-down-the-stretch-beat-warriors-75-69/,NBA News
1824,"Bulls Dominate Mavs, 86-73","July 15, 2016",http://global.nba.com/news/bulls-dominate-mavs-86-73/,NBA News
1825,"Nuggets Use Big Third Quarter to Defeat Jazz, 80-60","July 14, 2016",http://global.nba.com/news/nuggets-use-big-third-quarter-to-defeat-jazz-80-60/,NBA News
1826,"Nets Survive Challenge by Sixers, 87-84","July 14, 2016",http://global.nba.com/news/nets-survive-challenge-by-sixers-87-84/,NBA News
1827,"Suns Hold Off Heat to Advance, 77-74","July 14, 2016",http://global.nba.com/news/suns-hold-off-heat-to-advance-77-74/,NBA News
1828,"T-Wolves Hit Key Free Throws to Upset Grizzlies, 89-85","July 14, 2016",http://global.nba.com/news/t-wolves-hit-key-free-throws-to-upset-grizzlies-89-85/,NBA News
1829,"Wizards Rally to Beat Hawks 71-60, Advance To Next Round In Vegas","July 14, 2016",http://global.nba.com/news/wizards-rally-to-beat-hawks-71-60-advance-to-next-round-in-vegas/,NBA News
1830,Spurs Re-Sign Manu Ginobili,"July 14, 2016",http://global.nba.com/news/spurs-re-sign-manu-ginobili/,Megan Julian
1831,Raptors Sign Jared Sullinger,"July 14, 2016",http://global.nba.com/news/raptors-sign-jared-sullinger-2/,NBA News
1832,Spurs Sign Pau Gasol,"July 14, 2016",http://global.nba.com/news/spurs-sign-pau-gasol-2/,NBA News
1833,NBA’s First Chinese Owner Excited In Joining Wolves,"July 14, 2016",http://global.nba.com/news/nbas-first-chinese-owner-excited-in-joining-wolves-2/,NBA News
1834,"This Time, Howard Ready For Challenge Of Coming Home","July 14, 2016",http://global.nba.com/news/this-time-howard-ready-for-challenge-of-coming-home-2/,NBA News
1835,Morning Shootaround – Report: Saric To Sign With Sixers On Friday,"July 14, 2016",http://global.nba.com/news/morning-shootaround-report-saric-to-sign-with-sixers-on-friday/,NBA News
1836,Wine and Gold Dominate ESPY Awards!,"July 14, 2016",http://global.nba.com/news/wine-and-gold-dominate-espy-awards/,NBA News
1837,Kobe Given ESPY Icon Award,"July 13, 2016",http://global.nba.com/news/kobe-given-espy-icon-award/,Joey Ramirez
1838,Brooklyn Nets Sign Luis Scola and Greivis Vasquez,"July 13, 2016",http://global.nba.com/news/brooklyn-nets-sign-luis-scola-and-greivis-vasquez-2/,NBA News
1839,Trail Blazers Re-Sign Allen Crabbe,"July 13, 2016",http://global.nba.com/news/trail-blazers-re-sign-allen-crabbe/,Kris Koivisto
1840,Heat Sign Stefan Jankovic,"July 13, 2016",http://global.nba.com/news/heat-sign-stefan-jankovic/,NBA News
1841,"Late Flourish Leads Heat Past Pelicans, 81-77","July 13, 2016",http://global.nba.com/news/late-flourish-leads-heat-past-pelicans-81-77/,NBA News
1842,Hawks Roll Over Winless Kings to Advance to Second Round,"July 13, 2016",http://global.nba.com/news/hawks-roll-over-winless-kings-to-advance-to-second-round/,NBA News
1843,Blogtable: Seismic Shocker,"July 13, 2016",http://global.nba.com/news/blogtable-seismic-shocker/,NBA News
1844,Blogtable: That’s So Duncan,"July 13, 2016",http://global.nba.com/news/blogtable-thats-so-duncan/,NBA News
1845,76ers Sign Jerryd Bayless And Sergio Rodriguez From Real Madrid,"July 13, 2016",http://global.nba.com/news/76ers-sign-jerryd-bayless-and-sergio-rodriguez-from-real-madrid/,NBA News
1846,Morning Shootaround: Popovich Reflects On Duncan,"July 13, 2016",http://global.nba.com/news/morning-shootaround-popovich-reflects-on-duncan/,NBA News
1847,NBA Board of Governors Approves New Rules Regarding Fouls For The 2016-17 Season,"July 12, 2016",http://global.nba.com/news/nba-board-of-governors-approves-new-rules-regarding-fouls-for-the-2016-17-season/,NBA News
1848,Atlanta Hawks Sign Eight-Time NBA All-Star Dwight Howard,"July 12, 2016",http://global.nba.com/news/atlanta-hawks-sign-eight-time-nba-all-star-dwight-howard/,NBA News
1849,Warriors Sign Free Agent Center Zaza Pachulia,"July 12, 2016",http://global.nba.com/news/warriors-sign-free-agent-center-zaza-pachulia/,NBA News
1850,LA Clippers Sign Marreese Speights,"July 12, 2016",http://global.nba.com/news/la-clippers-sign-marreese-speights/,NBA News
1851,Pistons Sign Center Boban Marjanovic,"July 12, 2016",http://global.nba.com/news/pistons-sign-center-boban-marjanovic/,NBA News
1852,Tim Duncan Announces Retirement,"July 11, 2016",http://global.nba.com/news/tim-duncan-announces-retirement-2/,NBA News
1853,"Offer Matched, Allen Crabbe Puts Free Agency Stress Behind Him","July 11, 2016",http://global.nba.com/news/offer-matched-crabbe-puts-free-agency-stress-behind-him/,Cody Sharrett
1854,Jazz Hold On Despite Hield’s Three-Point Barrage,"July 10, 2016",http://global.nba.com/news/jazz-hold-on-despite-hields-three-point-barrage/,NBA News
1855,Houston’s Clutch Fourth Quarter Propels Rockets To Victory Over Kings,"July 10, 2016",http://global.nba.com/news/houstons-clutch-fourth-quarter-propels-rockets-to-victory-over-kings/,NBA News
1856,Powell Leads Raptors To Late Win Over Minnesota,"July 10, 2016",http://global.nba.com/news/powell-leads-raptors-to-late-win-over-minnesota/,NBA News
1857,"Bucks Fall To NBA D-League Select, Maker Records Another Double-Double","July 10, 2016",http://global.nba.com/news/bucks-fall-to-nba-d-league-select-maker-records-another-double-double/,NBA News
1858,Hawks Drop Wizards Behind Cotton’s 21 Points,"July 10, 2016",http://global.nba.com/news/hawks-drop-wizards-behind-cottons-21-points/,NBA News
1859,Sixers’ Simmons Ready To Fulfill Promise,"July 10, 2016",http://global.nba.com/news/sixers-simmons-ready-to-fulfill-promise/,Shaun Powell
1860,"After Whirlwind Two Months, Walton Begins To Settle Into New Role","July 10, 2016",http://global.nba.com/news/after-whirlwind-two-months-walton-begins-to-settle-into-new-role/,Scott Howard Cooper
1861,Morning Shootaround: Noah And Jackson Have A History,"July 10, 2016",http://global.nba.com/news/morning-shootaround-noah-and-jackson-have-a-history/,NBA News
1862,2016 Olympic Men’s Basketball Field Set For Rio,"July 10, 2016",http://global.nba.com/news/2016-olympic-mens-basketball-field-set-for-rio/,NBA News
1863,Tony Parker’s Brilliant Fourth Quarter Leads France To Rio,"July 10, 2016",http://global.nba.com/news/tony-parkers-brilliant-fourth-quarter-leads-france-to-rio/,NBA News
1864,Simmons Meets Ingram In Battle Of Top Picks,"July 10, 2016",http://global.nba.com/news/simmons-meets-ingram-in-battle-of-top-picks/,NBA News
1865,"Jokic, Bogdanovic Lead Serbia, Croatia To Rio","July 10, 2016",http://global.nba.com/news/jokic-bogdanovic-lead-serbia-croatia-to-rio/,NBA News
1866,Devin Booker Shines On Day 2 Of Las Vegas Summer League,"July 10, 2016",http://global.nba.com/news/devin-booker-shines-on-day-2-of-las-vegas-summer-league/,NBA News
1867,Jonathan Simmons Beats The Buzzer And The Warriors,"July 10, 2016",http://global.nba.com/news/warriors-fall-at-the-buzzer-in-summer-league-opener/,NBA News
1868,"Game Recap: Sixers 69, Lakers 70","July 9, 2016",http://global.nba.com/news/game-recap-sixers-69-lakers-70/,NBA News
1869,"Bulls Bruise Celtics, Deal Boston First Loss","July 9, 2016",http://global.nba.com/news/bulls-bruise-celtics-deal-boston-first-loss/,NBA News
1870,Jazz Fall To Wizards In Vegas,"July 9, 2016",http://global.nba.com/news/jazz-fall-to-wizards/,NBA News
1871,"Nets Pull Away Late to Beat Cavs, 79-73","July 9, 2016",http://global.nba.com/news/nets-pull-away-late-to-beat-cavs-79-73/,NBA News
1872,Booker’s 28 Points Leads Suns to 86-73 victory Over Blazers,"July 9, 2016",http://global.nba.com/news/bookers-28-points-leads-suns-to-86-73-victory-over-blazers/,NBA News
1873,Warriors Sign Free Agent Forward David West,"July 9, 2016",http://global.nba.com/news/warriors-sign-free-agent-forward-david-west-2/,NBA News
1874,"Mario Hezonja, Croatia Qualify for 2016 Olympics in Rio","July 9, 2016",http://global.nba.com/news/mario-hezonja-croatia-qualify-for-2016-olympics-in-rio/,NBA News
1875,Rockets Sign Free Agents Ryan Anderson and Eric Gordon,"July 9, 2016",http://global.nba.com/news/rockets-sign-free-agents-ryan-anderson-and-eric-gordon-2/,NBA News
1876,Rockets Sign James Harden to Four-Year Contract Extension,"July 9, 2016",http://global.nba.com/news/rockets-sign-james-harden-to-four-year-contract-extension/,NBA News
1877,Kings Sign Four Free Agents,"July 9, 2016",http://global.nba.com/news/kings-sign-four-free-agents/,NBA News
1878,Raptors Sign First-Round Picks Poeltl And Siakam,"July 9, 2016",http://global.nba.com/news/raptors-sign-first-round-picks-poeltl-and-siakam/,NBA News
1879,Knicks Sign Mindaugas Kuzminskas,"July 9, 2016",http://global.nba.com/news/knicks-sign-mindaugas-kuzminskas/,NBA News
1880,Pacers Sign Al Jefferson,"July 9, 2016",http://global.nba.com/news/pacers-sign-al-jefferson/,NBA News
1881,Morning Shootaround: Bird Uses Trade Market To Rebuild Pacers,"July 9, 2016",http://global.nba.com/news/morning-shootaround-bird-uses-trade-market-to-rebuild-pacers/,NBA News
1882,5 Things to Know: Summer League Lakers vs. 76ers,"July 9, 2016",http://global.nba.com/news/5-things-to-know-summer-league-lakers-vs-76ers/,Joey Ramirez
1883,Kings Fall to Raptors in Summer League Opener,"July 9, 2016",http://global.nba.com/news/kings-fall-to-raptors-in-summer-league-opener/,Shahbaz Khan
1884,"NBA Summer League Game 1: Lakers 85, Pelicans 65","July 9, 2016",http://global.nba.com/news/nba-summer-league-game-1-lakers-85-pelicans-65/,Jim Eichenhofer
1885,Game 1: Nuggets Defeat Wolves in Comeback,"July 8, 2016",http://global.nba.com/news/game-1-nuggets-defeat-wolves-in-comeback/,Jonathan Huang
1886,Boston Celtics Sign Al Horford,"July 8, 2016",http://global.nba.com/news/boston-celtics-sign-al-horford-2/,NBA News
1887,"FIBA Olympic Qualifier, 9 July: 2 Champs To Be Crowned Saturday","July 8, 2016",http://global.nba.com/news/fiba-olympic-qualifier-7-july-twelve-teams-fighting-for-three-spots-in-rio/,NBA News
1888,"Clippers Re-Sign Free Agents Crawford, Johnson, Mbah a Moute And Rivers","July 8, 2016",http://global.nba.com/news/clippers-re-sign-free-agents-crawford-johnson-mbah-a-moute-and-rivers-2/,NBA News
1889,"Summer League Recap: Knicks 106, Clippers 77","July 8, 2016",http://global.nba.com/news/summer-league-recap-knicks-106-clippers-77/,NBA News
1890,"Pacers Hold Off Blue to Claim Seventh Place, 85-79","July 8, 2016",http://global.nba.com/news/pacers-hold-off-blue-to-claim-seventh-place-85-79/,NBA News
1891,"NBA And WNBA Statement Regarding Recent Tragic Events In Baton Rouge, Dallas And St. Paul","July 8, 2016",http://global.nba.com/news/nba-and-wnba-statement-regarding-recent-tragic-events-in-baton-rouge-dallas-and-st-paul/,NBA News
1892,Orlando Wins Summer League Title with OT Victory vs. Pistons,"July 8, 2016",http://global.nba.com/news/orlando-wins-summer-league-title-with-ot-victory-vs-pistons/,NBA News
1893,Thunder’s McGary Suspended Five Games,"July 8, 2016",http://global.nba.com/news/thunders-mcgary-suspended-five-games/,NBA News
1894,Jazz Acquire Boris Diaw and Draft Pick from Spurs,"July 8, 2016",http://global.nba.com/news/jazz-acquire-boris-diaw-and-draft-pick-from-spurs/,NBA News
1895,Bojan Bogdanovic Leads Croatia Past Greece In Semi-Finals Of Olympic Qualifying Tournament,"July 8, 2016",http://global.nba.com/news/bojan-bogdanovic-leads-croatia-past-greece-in-semi-finals-of-olympic-qualifying-tournament/,NBA News
1896,"Summer League Recap: Thunder 86, Heat 72","July 8, 2016",http://global.nba.com/news/summer-league-recap-thunder-86-heat-72/,NBA News
1897,"Summer League Recap: Mavs 97, Hornets 92","July 8, 2016",http://global.nba.com/news/summer-league-recap-mavs-97-hornets-92/,NBA News
1898,Morning Shootaround: Whiteside Would Have Taken Less To Keep Wade Or Get Durant,"July 8, 2016",http://global.nba.com/news/morning-shootaround-whiteside-would-have-taken-less-to-keep-wade-or-get-durant/,NBA News
1899,"#UtahJazzSL – Jazz 75, 76ers 86","July 8, 2016",http://global.nba.com/news/utahjazzsl-jazz-75-76ers-86/,Matt Payne
1900,Trail Blazers Sign Festus Ezeli,"July 8, 2016",http://global.nba.com/news/trail-blazers-sign-festus-ezeli/,Kris Koivisto
1901,"Rozier Delivers in Clutch, Keeps C’s Undefeated","July 7, 2016",http://global.nba.com/news/rozier-delivers-in-clutch-keeps-cs-undefeated/,NBA News
1902,Cavaliers Acquire Forward Mike Dunleavy From Chicago,"July 7, 2016",http://global.nba.com/news/cavaliers-acquire-forward-mike-dunleavy-from-chicago/,NBA News
1903,Latest Laker: Jose Calderon,"July 7, 2016",http://global.nba.com/news/latest-laker-jose-calderon/,Joey Ramirez
1904,"Summer League Recap: Pistons 71, Heat 58","July 7, 2016",http://global.nba.com/news/summer-league-recap-pistons-71-heat-58/,NBA News
1905,HEAT Re-Signs Hassan Whiteside,"July 7, 2016",http://global.nba.com/news/heat-re-signs-hassan-whiteside/,NBA News
1906,Bucks Acquire Matthew Dellavedova,"July 7, 2016",http://global.nba.com/news/bucks-acquire-matthew-dellavedova/,NBA News
1907,Nets Sign Jeremy Lin,"July 7, 2016",http://global.nba.com/news/nets-sign-jeremy-lin/,NBA News
1908,Wizards Acquire Trey Burke In Trade With Jazz,"July 7, 2016",http://global.nba.com/news/wizards-acquire-trey-burke-in-trade-with-jazz/,NBA News
1909,"Wizards Sign Ian Mahinmi, Andrew Nicholson And Jason Smith","July 7, 2016",http://global.nba.com/news/wizards-sign-ian-mahinmi-andrew-nicholson-and-jason-smith/,NBA News
1910,Warriors Announce Signing Of Kevin Durant,"July 7, 2016",http://global.nba.com/news/warriors-announce-signing-of-kevin-durant/,NBA News
1911,"Summer League Recap: Magic Blue 96, Mavs 94","July 7, 2016",http://global.nba.com/news/summer-league-recap-magic-blue-96-mavs-94/,NBA News
